date,S&P 500 Materials,S&P 500 Industrials,S&P 500 Consumer Discretionary,S&P 500 Consumer Staples,S&P 500 Health Care,S&P 500 Financials,S&P 500 Information Technology,S&P 500 Communication Services,S&P 500 Utilities,S&P 500 Real Estate
2015-06-01,0.00031570572654434216,0.003975576564612334,0.0031221617806446735,5.9984962282118694e-05,0.0034516715476559916,0.0019042302917055304,0.0033259543810319207,-0.005168943891941002,0.0014676861824759657,0.011263849456834674
2015-06-02,0.0034660086610889206,0.0017226611675886202,0.0015821585662847044,-0.003104044365523342,-0.005813496365229195,0.0015991518061800967,-0.00281454100782601,-0.0001919491869728243,-0.014008104054681883,-0.00798592452809328
2015-06-03,0.0005973678280646154,0.005150312343806368,0.007154115138345638,-0.0012242801442646212,0.0009036824345761132,0.006550875893337681,0.001601376894093788,0.008347969671924017,-0.014115748034300353,-0.015390009876904585
2015-06-04,-0.012972325233148055,-0.011474461909598947,-0.00684127925238305,-0.00840939245674897,-0.006599678536469479,-0.007968870181731756,-0.00931300816746709,-0.008347969671923883,-0.002425569333892666,0.0009412508804781338
2015-06-05,-0.0037968949750079813,0.0011054424220500595,-0.0027860032540481527,-0.013230418097861093,-0.0004780442594047115,0.005599850206955858,-0.002062748834540549,-0.01853645862054233,-0.012912939989856998,-0.013033556367204168
2015-06-08,-0.003330161690355725,-0.007385818210804765,-0.0070906319601022495,-0.0009033474654218701,-0.004453566346731333,-0.006173659030269012,-0.01224076970699139,0.0024091581674330165,-0.006285989582365731,-0.00235742238890563
2015-06-09,0.0008655852919559619,8.401626459849241e-05,-0.0009646802130912428,0.004794851432368136,0.00033965811960569943,0.003076521200585011,-0.001866104497943715,-0.002343907584282601,-0.0014490271174548302,-0.007332255552985086
2015-06-10,0.010392881870179912,0.010174420283678038,0.010149689525546807,0.00970336030406207,0.011457933875936533,0.014233442666089906,0.015821479670249133,0.00507152428894537,0.004387416332700516,0.007613211038392706
2015-06-11,0.0017744469470797146,0.004334884699308558,0.0025501412028775916,-0.0015194646267557008,0.005115930624869105,0.0026685478420966253,-0.0008360048980290145,0.005433014687277276,0.007238999401307301,0.005937381279353847
2015-06-12,-0.006033277247909734,-0.005249898063780159,-0.004215381643697386,-0.003981785354259355,-0.011457443647103873,-0.003916269045384968,-0.008174117485506336,-0.008876245432253868,-0.00891701139574741,-0.00223635280010052
2015-06-15,-0.006614839785634886,-0.008189025875530102,-0.004631096978494087,-0.007314101049378922,0.00033781027663369194,-0.004289941288279226,-0.006089939692361607,-0.006267201032766768,-0.002054742679866897,-0.005275293834943414
2015-06-16,0.005945789527606484,0.0008177054046105619,0.005488718092517968,0.010464261227432861,0.004995929857293364,0.00527042468897717,0.005864998828468885,0.007827808946591573,0.004338033835165397,0.009074140167581068
2015-06-17,0.003976021781942236,0.0022191939854778555,0.004654986409565297,0.005423452955486356,0.0011467621595420048,-0.0013075854505156068,0.0021063873573183606,0.0001299738353890461,0.009219598874336583,0.007222671918547344
2015-06-18,0.008597584746762959,0.009553111676911705,0.01244339532802984,0.010919203920261246,0.014697418545478923,0.009117305014404078,0.00821452336132616,0.00828161306447926,0.01346730296096843,0.013471718200299914
2015-06-19,-0.00593456343244195,-0.004276167101294009,-0.0024015531701029732,-0.0004991963116339645,-0.0012555653695829614,-0.009712260744336629,-0.007387187636697738,-0.003550128421290714,-0.010336220498665739,-0.010652431574895918
2015-06-22,0.0024980914475691285,0.005166511979961244,0.004829721097257722,0.0029118346135761568,0.007600697076744007,0.007854175387276278,0.006816627479725328,0.0018735012964245514,-0.00138014949435492,-0.008481902589248844
2015-06-23,-0.0027830658344170957,-0.0019472639302320746,0.0037440048100242707,-0.004610980700372015,0.001981689791082782,0.0029478545286904224,-0.00033423083645387625,0.013335252018905926,-0.013813762888455032,-0.006198889771522578
2015-06-24,-0.012812986547237759,-0.009437665611227787,-0.007420957868117035,-0.004350893451758577,-0.009765189058587698,-0.00886976190963898,-0.0040605560458411615,-0.007928465324038412,-0.007919638420463665,-0.00629389622704034
2015-06-25,-0.0009627645934286833,-0.007564186347959446,-0.0004869299529840304,-0.0019711794904374836,0.004729677775478128,-0.006853886708831173,-0.003122896394564612,0.00371629717252445,-0.0067979416249124925,-0.008946842492035116
2015-06-26,-0.004634413662098491,0.0018543210093128935,0.003986041245762521,0.0016897939111617675,-0.0015019542913896381,0.003998800835842967,-0.009555196545148994,0.0005115206650803905,0.005432584916542215,0.005162713451336313
2015-06-29,-0.024094420590895622,-0.019429262235249024,-0.02321406091103009,-0.015209915724315825,-0.02368992392785033,-0.02469410997695308,-0.02206320643813829,-0.014681517631975439,-0.005669470778676118,-0.01706422070614291
2015-06-30,0.002969593102017717,0.0010726852595504515,0.004969442014071998,-0.0015113571067285564,0.00413070845329005,0.004143111671634132,0.0014899331633088902,-0.004485931720339531,-0.0023718051334598133,0.002759161277724671
2015-07-01,0.005028187591053428,0.003852206475987744,0.01030553298069596,0.011845312812816136,0.008556081620612692,0.012657448110546593,0.006368781404244969,0.005069546644475736,0.005777357696165406,0.014022068669325472
2015-07-02,-0.002067286620609188,-0.0005128100750946827,-0.0012722503640876196,-0.0004849100139966085,-0.0031710731701727756,-0.00363880236636799,0.0016217415329388713,0.0032362487792083248,0.013600518953422002,0.0032775901519127054
2015-07-06,-0.009008362761417504,-0.005872766897629069,-0.0024183490265661366,-0.0003031496531798368,-0.001155615226676889,-0.003470779894938251,-0.004584958997421651,-0.00356047022638331,0.0025122532524162913,0.002591880565063823
2015-07-07,-0.003353456248922044,0.0081142175088066,0.008033206989755707,0.019774496047577403,0.004177003725250246,0.001299222783677714,0.0004177401427002499,0.004852023200321414,0.02450898920228472,0.015910073010677563
2015-07-08,-0.021922702508023115,-0.018008480879130255,-0.018806937696037283,-0.010519070619922346,-0.01629869733215609,-0.017728714280565782,-0.01680102711655542,-0.020604522131164787,-0.005090897891447484,-0.005999361684859148
2015-07-09,0.0032242691131678975,0.003510960308057859,0.004158797116239288,0.0005005656520711922,0.005054987366586925,0.007653957589385068,-0.003197457436695086,-0.008335550644434142,-0.010766860523388475,-0.0023428257316801073
2015-07-10,0.014499196311942632,0.01020239192213703,0.014339732596095714,0.010553427995256525,0.013256743544948001,0.012035375307425265,0.01571250142204922,0.012083753853341421,0.005374990285379765,0.006734819142850536
2015-07-13,0.01043228197347735,0.010311338605359264,0.014569216707046077,0.009874647584949436,0.008114408138512889,0.010819620810029199,0.01611012038030356,0.005759210062864054,0.0003207005447032629,0.0013303967547241475
